221,1130,81.3,8131
221,77,78.8,7884
221,1479,56.2,5621
221,942,63.8,6380
221,253,52.2,5221
221,1693,42.9,4286
221,231,46.9,4691
221,1728,51.3,5127
221,1535,53.9,5394
221,1002,65.3,6532
221,287,62.3,6233
221,190,32.9,3293
221,1172,74.7,7472
221,1696,29.4,2942
221,283,75.6,7557
221,1563,54.0,5404
221,245,47.3,4734
221,4800,69.8,6984
221,241,60.4,6037
221,1041,44.5,4452
221,1684,39.3,3927
221,239,48.7,4870
221,196,43.9,4389
221,279,52.1,5215
265,275,56.6,5665
265,281,65.9,6591
265,186,66.3,6630
265,1307,78.7,7871
265,4516,56.0,5599
265,267,64.2,6422
265,1163,66.9,6691
265,4362,58.0,5801
265,229,62.4,6236
265,946,58.4,5843
265,295,54.9,5492
265,221,53.4,5335
265,201,60.9,6089
265,198,64.2,6424
265,1218,67.3,6728
265,961,67.7,6770
265,227,72.0,7205
265,257,52.5,5252
265,1169,54.9,5490
265,273,62.0,6197
265,1554,55.7,5570
265,65,60.3,6031
265,251,73.3,7332
265,4431,59.7,5971
265,1699,70.3,7027
265,1528,57.9,5794
265,289,50.8,5080
265,1078,61.8,6184
265,4607,61.9,6193
265,1044,55.6,5559
265,179,56.0,5605
265,217,44.2,4423
265,261,69.5,6950
265,1148,77.7,7769
265,4383,60.8,6079
265,235,63.7,6371
265,4728,62.1,6211
265,1037,65.6,6559
265,4363,60.2,6016
265,1690,69.8,6976
265,285,66.7,6668
265,211,66.0,6599
265,1719,72.5,7249
265,194,52.6,5264
265,1130,83.5,8349
265,77,81.2,8119
265,1479,59.5,5950
265,942,66.9,6691
265,253,55.6,5556
265,1693,46.2,4618
265,231,50.3,5026
265,1728,54.6,5462
265,1535,57.3,5726
265,1002,68.4,6837
265,287,65.5,6548
